"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Station"
"TIMESTAMP","RECORD","BattV_Min"
"TS","RN","Volts"
"","","Min"
"2014-02-13 04:00:00",129,12.87363
"2014-02-13 05:00:00",130,12.85685
"2014-02-13 06:00:00",131,12.87699
"2014-02-13 07:00:00",132,12.86776
"2014-02-13 08:00:00",133,12.85852
"2014-02-13 09:00:00",134,12.85265
"2014-02-13 10:00:00",135,12.95842
"2014-02-13 11:00:00",136,13.10616
"2014-02-13 12:00:00",137,13.28832
"2014-02-13 13:00:00",138,13.222
"2014-02-13 14:00:00",139,13.27237
"2014-02-13 15:00:00",140,13.26733
"2014-02-13 16:00:00",141,13.18339
"2014-02-13 17:00:00",142,13.07258
"2014-02-13 18:00:00",143,13.02137
"2014-02-13 19:00:00",144,12.97269
"2014-02-13 20:00:00",145,12.96849
"2014-02-13 21:00:00",146,12.95506
"2014-02-13 22:00:00",147,12.93995
"2014-02-13 23:00:00",148,12.91812
"2014-02-14 00:00:00",149,12.92148
"2014-02-14 01:00:00",150,12.90553
"2014-02-14 02:00:00",151,12.90469
"2014-02-14 03:00:00",152,12.89294
"2014-02-14 04:00:00",153,12.89042
"2014-02-14 05:00:00",154,12.88035
"2014-02-14 06:00:00",155,12.87028
"2014-02-14 07:00:00",156,12.85181
"2014-02-14 08:00:00",157,12.85517
"2014-02-14 09:00:00",158,12.86692
"2014-02-14 10:00:00",159,12.9559
"2014-02-14 11:00:00",160,12.90973
"2014-02-14 12:00:00",161,12.91812
"2014-02-14 13:00:00",162,12.97185
"2014-02-14 14:00:00",163,12.93407
"2014-02-14 15:00:00",164,12.90385
"2014-02-14 16:00:00",165,12.95506
"2014-02-14 17:00:00",166,13.07342
"2014-02-14 18:00:00",167,12.97185
"2014-02-14 19:00:00",168,12.90637
"2014-02-14 20:00:00",169,12.88035
"2014-02-14 21:00:00",170,12.88371
"2014-02-14 22:00:00",171,12.86944
"2014-02-14 23:00:00",172,12.85265
"2014-02-15 00:00:00",173,12.85349
"2014-02-15 01:00:00",174,12.8367
"2014-02-15 02:00:00",175,12.8283
"2014-02-15 03:00:00",176,12.82747
"2014-02-15 04:00:00",177,12.81571
"2014-02-15 05:00:00",178,12.82663
"2014-02-15 06:00:00",179,12.82159
"2014-02-15 07:00:00",180,12.8132
"2014-02-15 08:00:00",181,12.81068
"2014-02-15 09:00:00",182,12.82327
"2014-02-15 10:00:00",183,12.81068
"2014-02-15 11:00:00",184,12.83502
"2014-02-15 12:00:00",185,12.91645
"2014-02-15 13:00:00",186,13.0155
"2014-02-15 14:00:00",187,13.20941
"2014-02-15 15:00:00",188,13.22116
"2014-02-15 16:00:00",189,13.17247
"2014-02-15 17:00:00",190,13.10784
"2014-02-15 18:00:00",191,13.00123
"2014-02-15 19:00:00",192,12.96177
"2014-02-15 20:00:00",193,12.9475
"2014-02-15 21:00:00",194,12.91728
"2014-02-15 22:00:00",195,12.89882
"2014-02-15 23:00:00",196,12.89042
"2014-02-16 00:00:00",197,12.87699
"2014-02-16 01:00:00",198,12.86776
"2014-02-16 02:00:00",199,12.85769
"2014-02-16 03:00:00",200,12.84677
"2014-02-16 04:00:00",201,12.84341
"2014-02-16 05:00:00",202,12.8325
"2014-02-16 06:00:00",203,12.81823
"2014-02-16 07:00:00",204,12.80732
"2014-02-16 08:00:00",205,12.80984
"2014-02-16 09:00:00",206,12.82327
"2014-02-16 10:00:00",207,12.96346
"2014-02-16 11:00:00",208,12.94079
"2014-02-16 12:00:00",209,13.01382
"2014-02-16 13:00:00",210,13.06167
"2014-02-16 14:00:00",211,13.21025
"2014-02-16 15:00:00",212,13.13554
"2014-02-16 16:00:00",213,13.21613
"2014-02-16 17:00:00",214,13.1347
"2014-02-16 18:00:00",215,13.01046
"2014-02-16 19:00:00",216,12.96933
"2014-02-16 20:00:00",217,12.95086
"2014-02-16 21:00:00",218,12.93323
"2014-02-16 22:00:00",219,12.92148
"2014-02-16 23:00:00",220,12.90469
"2014-02-17 00:00:00",221,12.88203
"2014-02-17 01:00:00",222,12.87783
"2014-02-17 02:00:00",223,12.87112
"2014-02-17 03:00:00",224,12.8644
"2014-02-17 04:00:00",225,12.85181
"2014-02-17 05:00:00",226,12.84006
"2014-02-17 06:00:00",227,12.84258
"2014-02-17 07:00:00",228,12.82747
"2014-02-17 08:00:00",229,12.83166
"2014-02-17 09:00:00",230,12.8367
"2014-02-17 10:00:00",231,12.83082
"2014-02-17 11:00:00",232,12.81403
"2014-02-17 12:00:00",233,12.84509
"2014-02-17 13:00:00",234,12.84593
"2014-02-17 14:00:00",235,12.80648
"2014-02-17 15:00:00",236,12.85769
"2014-02-17 16:00:00",237,12.8879
"2014-02-17 17:00:00",238,12.83334
"2014-02-17 18:00:00",239,12.809
"2014-02-17 19:00:00",240,12.80564
"2014-02-17 20:00:00",241,12.79053
"2014-02-17 21:00:00",242,12.79053
"2014-02-17 22:00:00",243,12.79137
"2014-02-17 23:00:00",244,12.77794
"2014-02-18 00:00:00",245,12.77626
"2014-02-18 01:00:00",246,12.77038
"2014-02-18 02:00:00",247,12.7813
"2014-02-18 03:00:00",248,12.76619
"2014-02-18 04:00:00",249,12.7729
"2014-02-18 05:00:00",250,12.7729
"2014-02-18 06:00:00",251,12.76787
"2014-02-18 07:00:00",252,12.78214
"2014-02-18 08:00:00",253,12.7729
"2014-02-18 09:00:00",254,12.809
"2014-02-18 10:00:00",255,12.90134
"2014-02-18 11:00:00",256,13.04068
"2014-02-18 12:00:00",257,13.20521
"2014-02-18 13:00:00",258,13.20605
"2014-02-18 14:00:00",259,13.2304
"2014-02-18 15:00:00",260,13.15904
"2014-02-18 16:00:00",261,13.12043
"2014-02-18 17:00:00",262,12.98948
"2014-02-18 18:00:00",263,12.95674
"2014-02-18 19:00:00",264,12.93743
"2014-02-18 20:00:00",265,12.91477
"2014-02-18 21:00:00",266,12.89378
"2014-02-18 22:00:00",267,12.88958
"2014-02-18 23:00:00",268,12.88874
"2014-02-19 00:00:00",269,12.87783
"2014-02-19 01:00:00",270,12.86608
"2014-02-19 02:00:00",271,12.85601
"2014-02-19 03:00:00",272,12.85265
"2014-02-19 04:00:00",273,12.83334
"2014-02-19 05:00:00",274,12.82663
"2014-02-19 06:00:00",275,12.809
"2014-02-19 07:00:00",276,12.80648
"2014-02-19 08:00:00",277,12.79305
"2014-02-19 09:00:00",278,12.79389
"2014-02-19 10:00:00",279,12.9517
"2014-02-19 11:00:00",280,13.22032
"2014-02-19 12:00:00",281,13.20521
"2014-02-19 13:00:00",282,13.10616
"2014-02-19 14:00:00",283,13.03732
"2014-02-19 15:00:00",284,13.16912
"2014-02-19 16:00:00",285,12.99703
"2014-02-19 17:00:00",286,13.13134
"2014-02-19 18:00:00",287,12.97353
"2014-02-19 19:00:00",288,12.94666
"2014-02-19 20:00:00",289,12.92988
"2014-02-19 21:00:00",290,12.91309
"2014-02-19 22:00:00",291,12.90134
