"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Data"
"TIMESTAMP","RECORD","Turb_BS_Median","Turb_BS_Mean","Turb_BS_STD","Turb_BS_Min","Turb_BS_Max","Turb_SS_Median","Turb_SS_Mean","Turb_SS_STD","Turb_SS_Min","Turb_SS_Max"
"TS","RN","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-05-15 23:00:00",9331,1.244662,1.258403,0.0547484,1.172319,1.52438,1.943242,1.983744,0.1565763,1.783014,2.607363
"2014-05-15 23:15:00",9332,1.258156,1.268469,0.050402,1.194423,1.470377,2.056091,2.1365,0.3304523,1.765003,4.32131
"2014-05-15 23:30:00",9333,1.250691,1.271582,0.1082029,1.117495,1.940828,1.997926,2.099464,0.3894142,1.808294,4.942935
"2014-05-15 23:45:00",9334,1.252988,1.27743,0.091566,1.149929,1.779263,2.003932,2.129274,0.335634,1.740357,3.901962
"2014-05-16 00:00:00",9335,1.231169,1.232726,0.0419311,1.155096,1.33884,2.004248,2.068961,0.2396593,1.746361,3.150269
"2014-05-16 00:15:00",9336,1.230881,1.241971,0.0658824,1.146772,1.585286,1.956202,1.993975,0.2346063,1.687277,3.220265
"2014-05-16 00:30:00",9337,1.193561,1.207175,0.0586069,1.122088,1.545639,1.948616,1.986733,0.1533686,1.751732,2.620336
"2014-05-16 00:45:00",9338,1.228585,1.238813,0.0479535,1.154235,1.371002,1.938501,1.994612,0.2211956,1.749204,3.297238
"2014-05-16 01:00:00",9339,1.203035,1.222328,0.0990121,1.144189,1.940828,1.97896,2.155219,0.6492002,1.77543,7.001224
"2014-05-16 01:15:00",9340,1.201025,1.210775,0.0558521,1.124958,1.536733,1.904683,2.017211,0.8029336,1.686961,9.852973
"2014-05-16 01:30:00",9341,1.206479,1.222278,0.0758,1.136726,1.613731,1.924594,1.996285,0.2367179,1.660422,3.004602
"2014-05-16 01:45:00",9342,1.215379,1.235149,0.0805555,1.126393,1.629247,1.8873,1.955825,0.1975067,1.680642,2.720019
"2014-05-16 02:00:00",9343,1.20246,1.230195,0.1156394,1.090516,2.082604,1.941978,2.128275,0.6956715,1.74952,6.546907
"2014-05-16 02:15:00",9344,1.222843,1.247553,0.0871058,1.132708,1.611433,1.962523,2.072449,0.3795612,1.720451,4.51427
"2014-05-16 02:30:00",9345,1.207628,1.221144,0.0566227,1.113477,1.404029,1.931864,2.018124,0.2612754,1.695491,3.314662
"2014-05-16 02:45:00",9346,1.207341,1.223313,0.0820438,1.10257,1.536446,1.954305,1.992546,0.1943428,1.708129,2.946978
"2014-05-16 03:00:00",9347,1.185524,1.199019,0.0563974,1.101996,1.37129,1.912584,1.96449,0.2065537,1.629147,2.769392
"2014-05-16 03:15:00",9348,1.502548,1.548361,0.2158026,1.379331,3.262788,2.278057,2.308442,0.1998498,1.964104,2.853906
"2014-05-16 03:30:00",9349,1.814331,1.847109,0.1504738,1.542479,2.820658,2.8251,2.916931,0.4082312,2.15663,4.744442
