"Date Time, GMT-11:00",Timu1monthly
2013-04-01,353.8220000000012
2013-05-01,110.74400000000033
2013-06-01,233.933999999999
2014-03-01,475.99600000000186
2014-04-01,2.794
2014-05-01,67.05600000000003
2014-06-01,498.3480000000013
2014-07-01,765.5560000000012
2014-08-01,16.255999999999997
2014-09-01,39.87799999999999
2014-10-01,1393.1899999999882
2014-11-01,24.63800000000002
2014-12-01,449.3260000000061
