"Date Time, GMT-11:00",Timu2monthly
2013-04-01,283.2099999999999
2013-05-01,101.09200000000008
2013-06-01,7.111999999999998
2014-03-01,201.67599999999993
2014-04-01,382.0160000000003
2014-05-01,175.76799999999992
2014-06-01,175.26
2014-07-01,429.00600000000037
2014-08-01,99.31400000000009
2014-09-01,80.26400000000002
2014-10-01,0.0
2014-12-01,313.43600000000026
